Theme,Topic,SubTopic,Detail,Importance
Theme_7,Topic_25,SubTopic_147,Detail_1315,7.389056099
Theme_7,Topic_25,SubTopic_147,Detail_1316,20.08553692
Theme_7,Topic_25,SubTopic_147,Detail_1317,2980.957987
Theme_7,Topic_25,SubTopic_147,Detail_1318,148.4131591
Theme_7,Topic_25,SubTopic_147,Detail_1319,22026.46579
Theme_7,Topic_25,SubTopic_147,Detail_1320,403.4287935
Theme_7,Topic_25,SubTopic_147,Detail_1321,2.718281828
Theme_7,Topic_25,SubTopic_147,Detail_1322,1
Theme_7,Topic_25,SubTopic_147,Detail_1323,2.718281828
Theme_7,Topic_25,SubTopic_148,Detail_1324,8103.083928
Theme_7,Topic_25,SubTopic_148,Detail_1325,54.59815003
Theme_7,Topic_25,SubTopic_148,Detail_1326,7.389056099
Theme_7,Topic_25,SubTopic_148,Detail_1327,148.4131591
Theme_7,Topic_25,SubTopic_148,Detail_1328,1096.633158
Theme_7,Topic_25,SubTopic_148,Detail_1329,1
Theme_7,Topic_25,SubTopic_148,Detail_1330,22026.46579
Theme_7,Topic_25,SubTopic_148,Detail_1331,403.4287935
Theme_7,Topic_25,SubTopic_148,Detail_1332,1096.633158
Theme_7,Topic_25,SubTopic_149,Detail_1333,7.389056099
Theme_7,Topic_25,SubTopic_149,Detail_1334,1
Theme_7,Topic_25,SubTopic_149,Detail_1335,54.59815003
Theme_7,Topic_25,SubTopic_149,Detail_1336,148.4131591
Theme_7,Topic_25,SubTopic_149,Detail_1337,22026.46579
Theme_7,Topic_25,SubTopic_149,Detail_1338,7.389056099
Theme_7,Topic_25,SubTopic_149,Detail_1339,8103.083928
Theme_7,Topic_25,SubTopic_149,Detail_1340,20.08553692
Theme_7,Topic_25,SubTopic_149,Detail_1341,7.389056099
Theme_7,Topic_25,SubTopic_150,Detail_1342,2980.957987
Theme_7,Topic_25,SubTopic_150,Detail_1343,7.389056099
Theme_7,Topic_25,SubTopic_150,Detail_1344,20.08553692
Theme_7,Topic_25,SubTopic_150,Detail_1345,2980.957987
Theme_7,Topic_25,SubTopic_150,Detail_1346,1096.633158
Theme_7,Topic_25,SubTopic_150,Detail_1347,2.718281828
Theme_7,Topic_25,SubTopic_150,Detail_1348,54.59815003
Theme_7,Topic_25,SubTopic_150,Detail_1349,1096.633158
Theme_7,Topic_25,SubTopic_150,Detail_1350,2.718281828
Theme_7,Topic_26,SubTopic_151,Detail_1351,2.718281828
Theme_7,Topic_26,SubTopic_151,Detail_1352,8103.083928
Theme_7,Topic_26,SubTopic_151,Detail_1353,148.4131591
Theme_7,Topic_26,SubTopic_151,Detail_1354,403.4287935
Theme_7,Topic_26,SubTopic_151,Detail_1355,403.4287935
Theme_7,Topic_26,SubTopic_151,Detail_1356,1
Theme_7,Topic_26,SubTopic_151,Detail_1357,403.4287935
Theme_7,Topic_26,SubTopic_151,Detail_1358,54.59815003
Theme_7,Topic_26,SubTopic_151,Detail_1359,7.389056099
Theme_7,Topic_26,SubTopic_152,Detail_1360,1
Theme_7,Topic_26,SubTopic_152,Detail_1361,8103.083928
Theme_7,Topic_26,SubTopic_152,Detail_1362,2980.957987
Theme_7,Topic_26,SubTopic_152,Detail_1363,148.4131591
Theme_7,Topic_26,SubTopic_152,Detail_1364,8103.083928
Theme_7,Topic_26,SubTopic_152,Detail_1365,22026.46579
Theme_7,Topic_26,SubTopic_152,Detail_1366,403.4287935
Theme_7,Topic_26,SubTopic_152,Detail_1367,148.4131591
Theme_7,Topic_26,SubTopic_152,Detail_1368,2.718281828
Theme_7,Topic_26,SubTopic_153,Detail_1369,22026.46579
Theme_7,Topic_26,SubTopic_153,Detail_1370,148.4131591
Theme_7,Topic_26,SubTopic_153,Detail_1371,7.389056099
Theme_7,Topic_26,SubTopic_153,Detail_1372,403.4287935
Theme_7,Topic_26,SubTopic_153,Detail_1373,54.59815003
Theme_7,Topic_26,SubTopic_153,Detail_1374,1
Theme_7,Topic_26,SubTopic_153,Detail_1375,2.718281828
Theme_7,Topic_26,SubTopic_153,Detail_1376,20.08553692
Theme_7,Topic_26,SubTopic_153,Detail_1377,403.4287935
Theme_7,Topic_26,SubTopic_154,Detail_1378,403.4287935
Theme_7,Topic_26,SubTopic_154,Detail_1379,20.08553692
Theme_7,Topic_26,SubTopic_154,Detail_1380,8103.083928
Theme_7,Topic_26,SubTopic_154,Detail_1381,20.08553692
Theme_7,Topic_26,SubTopic_154,Detail_1382,1096.633158
Theme_7,Topic_26,SubTopic_154,Detail_1383,1096.633158
Theme_7,Topic_26,SubTopic_154,Detail_1384,2.718281828
Theme_7,Topic_26,SubTopic_154,Detail_1385,22026.46579
Theme_7,Topic_26,SubTopic_154,Detail_1386,8103.083928
Theme_7,Topic_26,SubTopic_155,Detail_1387,2980.957987
Theme_7,Topic_26,SubTopic_155,Detail_1388,7.389056099
Theme_7,Topic_26,SubTopic_155,Detail_1389,22026.46579
Theme_7,Topic_26,SubTopic_155,Detail_1390,1
Theme_7,Topic_26,SubTopic_155,Detail_1391,20.08553692
Theme_7,Topic_26,SubTopic_155,Detail_1392,403.4287935
Theme_7,Topic_26,SubTopic_155,Detail_1393,7.389056099
Theme_7,Topic_26,SubTopic_155,Detail_1394,148.4131591
Theme_7,Topic_26,SubTopic_155,Detail_1395,2980.957987
Theme_7,Topic_26,SubTopic_156,Detail_1396,1
Theme_7,Topic_26,SubTopic_156,Detail_1397,2980.957987
Theme_7,Topic_26,SubTopic_156,Detail_1398,22026.46579
Theme_7,Topic_26,SubTopic_156,Detail_1399,20.08553692
Theme_7,Topic_26,SubTopic_156,Detail_1400,22026.46579
Theme_7,Topic_26,SubTopic_156,Detail_1401,7.389056099
Theme_7,Topic_26,SubTopic_156,Detail_1402,1
Theme_7,Topic_26,SubTopic_156,Detail_1403,20.08553692
Theme_7,Topic_26,SubTopic_156,Detail_1404,1096.633158
Theme_7,Topic_27,SubTopic_157,Detail_1405,7.389056099
Theme_7,Topic_27,SubTopic_157,Detail_1406,7.389056099
Theme_7,Topic_27,SubTopic_157,Detail_1407,403.4287935
Theme_7,Topic_27,SubTopic_157,Detail_1408,7.389056099
Theme_7,Topic_27,SubTopic_157,Detail_1409,8103.083928
Theme_7,Topic_27,SubTopic_157,Detail_1410,2.718281828
Theme_7,Topic_27,SubTopic_157,Detail_1411,1
Theme_7,Topic_27,SubTopic_157,Detail_1412,1
Theme_7,Topic_27,SubTopic_157,Detail_1413,1
Theme_7,Topic_27,SubTopic_158,Detail_1414,22026.46579
Theme_7,Topic_27,SubTopic_158,Detail_1415,2.718281828
Theme_7,Topic_27,SubTopic_158,Detail_1416,54.59815003
Theme_7,Topic_27,SubTopic_158,Detail_1417,7.389056099
Theme_7,Topic_27,SubTopic_158,Detail_1418,54.59815003
Theme_7,Topic_27,SubTopic_158,Detail_1419,54.59815003
Theme_7,Topic_27,SubTopic_158,Detail_1420,2.718281828
Theme_7,Topic_27,SubTopic_158,Detail_1421,54.59815003
Theme_7,Topic_27,SubTopic_158,Detail_1422,403.4287935
Theme_7,Topic_27,SubTopic_159,Detail_1423,8103.083928
Theme_7,Topic_27,SubTopic_159,Detail_1424,2.718281828
Theme_7,Topic_27,SubTopic_159,Detail_1425,1096.633158
Theme_7,Topic_27,SubTopic_159,Detail_1426,1096.633158
Theme_7,Topic_27,SubTopic_159,Detail_1427,22026.46579
Theme_7,Topic_27,SubTopic_159,Detail_1428,403.4287935
Theme_7,Topic_27,SubTopic_159,Detail_1429,148.4131591
Theme_7,Topic_27,SubTopic_159,Detail_1430,8103.083928
Theme_7,Topic_27,SubTopic_159,Detail_1431,2980.957987
Theme_7,Topic_27,SubTopic_160,Detail_1432,148.4131591
Theme_7,Topic_27,SubTopic_160,Detail_1433,148.4131591
Theme_7,Topic_27,SubTopic_160,Detail_1434,2980.957987
Theme_7,Topic_27,SubTopic_160,Detail_1435,22026.46579
Theme_7,Topic_27,SubTopic_160,Detail_1436,2.718281828
Theme_7,Topic_27,SubTopic_160,Detail_1437,22026.46579
Theme_7,Topic_27,SubTopic_160,Detail_1438,54.59815003
Theme_7,Topic_27,SubTopic_160,Detail_1439,2980.957987
Theme_7,Topic_27,SubTopic_160,Detail_1440,2980.957987
Theme_7,Topic_27,SubTopic_161,Detail_1441,20.08553692
Theme_7,Topic_27,SubTopic_161,Detail_1442,54.59815003
Theme_7,Topic_27,SubTopic_161,Detail_1443,403.4287935
Theme_7,Topic_27,SubTopic_161,Detail_1444,403.4287935
Theme_7,Topic_27,SubTopic_161,Detail_1445,2.718281828
Theme_7,Topic_27,SubTopic_161,Detail_1446,7.389056099
Theme_7,Topic_27,SubTopic_161,Detail_1447,148.4131591
Theme_7,Topic_27,SubTopic_161,Detail_1448,54.59815003
Theme_7,Topic_27,SubTopic_161,Detail_1449,8103.083928
Theme_7,Topic_27,SubTopic_162,Detail_1450,22026.46579
Theme_7,Topic_27,SubTopic_162,Detail_1451,8103.083928
Theme_7,Topic_27,SubTopic_162,Detail_1452,1
Theme_7,Topic_27,SubTopic_162,Detail_1453,148.4131591
Theme_7,Topic_27,SubTopic_162,Detail_1454,7.389056099
Theme_7,Topic_27,SubTopic_162,Detail_1455,148.4131591
Theme_7,Topic_27,SubTopic_162,Detail_1456,22026.46579
Theme_7,Topic_27,SubTopic_162,Detail_1457,2980.957987
Theme_7,Topic_27,SubTopic_162,Detail_1458,20.08553692
Theme_7,Topic_28,SubTopic_163,Detail_1459,1
Theme_7,Topic_28,SubTopic_163,Detail_1460,2.718281828
Theme_7,Topic_28,SubTopic_163,Detail_1461,20.08553692
Theme_7,Topic_28,SubTopic_163,Detail_1462,2980.957987
Theme_7,Topic_28,SubTopic_163,Detail_1463,1
Theme_7,Topic_28,SubTopic_163,Detail_1464,54.59815003
Theme_7,Topic_28,SubTopic_163,Detail_1465,22026.46579
Theme_7,Topic_28,SubTopic_163,Detail_1466,2.718281828
Theme_7,Topic_28,SubTopic_163,Detail_1467,2980.957987
Theme_7,Topic_28,SubTopic_164,Detail_1468,22026.46579
Theme_7,Topic_28,SubTopic_164,Detail_1469,8103.083928
Theme_7,Topic_28,SubTopic_164,Detail_1470,8103.083928
Theme_7,Topic_28,SubTopic_164,Detail_1471,1096.633158
Theme_7,Topic_28,SubTopic_164,Detail_1472,22026.46579
Theme_7,Topic_28,SubTopic_164,Detail_1473,1096.633158
Theme_7,Topic_28,SubTopic_164,Detail_1474,22026.46579
Theme_7,Topic_28,SubTopic_164,Detail_1475,8103.083928
Theme_7,Topic_28,SubTopic_164,Detail_1476,1096.633158
Theme_7,Topic_28,SubTopic_165,Detail_1477,1096.633158
Theme_7,Topic_28,SubTopic_165,Detail_1478,20.08553692
Theme_7,Topic_28,SubTopic_165,Detail_1479,54.59815003
Theme_7,Topic_28,SubTopic_165,Detail_1480,1
Theme_7,Topic_28,SubTopic_165,Detail_1481,8103.083928
Theme_7,Topic_28,SubTopic_165,Detail_1482,2980.957987
Theme_7,Topic_28,SubTopic_165,Detail_1483,403.4287935
Theme_7,Topic_28,SubTopic_165,Detail_1484,22026.46579
Theme_7,Topic_28,SubTopic_165,Detail_1485,403.4287935
Theme_7,Topic_28,SubTopic_166,Detail_1486,54.59815003
Theme_7,Topic_28,SubTopic_166,Detail_1487,148.4131591
Theme_7,Topic_28,SubTopic_166,Detail_1488,1
Theme_7,Topic_28,SubTopic_166,Detail_1489,148.4131591
Theme_7,Topic_28,SubTopic_166,Detail_1490,2.718281828
Theme_7,Topic_28,SubTopic_166,Detail_1491,2980.957987
Theme_7,Topic_28,SubTopic_166,Detail_1492,8103.083928
Theme_7,Topic_28,SubTopic_166,Detail_1493,403.4287935
Theme_7,Topic_28,SubTopic_166,Detail_1494,403.4287935
Theme_7,Topic_28,SubTopic_167,Detail_1495,2.718281828
Theme_7,Topic_28,SubTopic_167,Detail_1496,8103.083928
Theme_7,Topic_28,SubTopic_167,Detail_1497,403.4287935
Theme_7,Topic_28,SubTopic_167,Detail_1498,2980.957987
Theme_7,Topic_28,SubTopic_167,Detail_1499,20.08553692
Theme_7,Topic_28,SubTopic_167,Detail_1500,22026.46579
Theme_7,Topic_28,SubTopic_167,Detail_1501,403.4287935
Theme_7,Topic_28,SubTopic_167,Detail_1502,1
Theme_7,Topic_28,SubTopic_167,Detail_1503,1
Theme_7,Topic_28,SubTopic_168,Detail_1504,1096.633158
Theme_7,Topic_28,SubTopic_168,Detail_1505,403.4287935
Theme_7,Topic_28,SubTopic_168,Detail_1506,1096.633158
Theme_7,Topic_28,SubTopic_168,Detail_1507,2980.957987
Theme_7,Topic_28,SubTopic_168,Detail_1508,20.08553692
Theme_7,Topic_28,SubTopic_168,Detail_1509,7.389056099
Theme_7,Topic_28,SubTopic_168,Detail_1510,20.08553692
Theme_7,Topic_28,SubTopic_168,Detail_1511,54.59815003
Theme_7,Topic_28,SubTopic_168,Detail_1512,20.08553692
Theme_8,Topic_29,SubTopic_169,Detail_1513,1
Theme_8,Topic_29,SubTopic_169,Detail_1514,7.389056099
Theme_8,Topic_29,SubTopic_169,Detail_1515,1
Theme_8,Topic_29,SubTopic_169,Detail_1516,1096.633158
Theme_8,Topic_29,SubTopic_169,Detail_1517,20.08553692
Theme_8,Topic_29,SubTopic_169,Detail_1518,1096.633158
Theme_8,Topic_29,SubTopic_169,Detail_1519,8103.083928
Theme_8,Topic_29,SubTopic_169,Detail_1520,2.718281828
Theme_8,Topic_29,SubTopic_169,Detail_1521,8103.083928
Theme_8,Topic_29,SubTopic_170,Detail_1522,1096.633158
Theme_8,Topic_29,SubTopic_170,Detail_1523,148.4131591
Theme_8,Topic_29,SubTopic_170,Detail_1524,148.4131591
Theme_8,Topic_29,SubTopic_170,Detail_1525,7.389056099
Theme_8,Topic_29,SubTopic_170,Detail_1526,148.4131591
Theme_8,Topic_29,SubTopic_170,Detail_1527,1096.633158
Theme_8,Topic_29,SubTopic_170,Detail_1528,7.389056099
Theme_8,Topic_29,SubTopic_170,Detail_1529,403.4287935
Theme_8,Topic_29,SubTopic_170,Detail_1530,8103.083928
Theme_8,Topic_29,SubTopic_171,Detail_1531,7.389056099
Theme_8,Topic_29,SubTopic_171,Detail_1532,7.389056099
Theme_8,Topic_29,SubTopic_171,Detail_1533,7.389056099
Theme_8,Topic_29,SubTopic_171,Detail_1534,2.718281828
Theme_8,Topic_29,SubTopic_171,Detail_1535,20.08553692
Theme_8,Topic_29,SubTopic_171,Detail_1536,2980.957987
Theme_8,Topic_29,SubTopic_171,Detail_1537,1096.633158
Theme_8,Topic_29,SubTopic_171,Detail_1538,20.08553692
Theme_8,Topic_29,SubTopic_171,Detail_1539,1096.633158
Theme_8,Topic_29,SubTopic_172,Detail_1540,7.389056099
Theme_8,Topic_29,SubTopic_172,Detail_1541,54.59815003
Theme_8,Topic_29,SubTopic_172,Detail_1542,1
Theme_8,Topic_29,SubTopic_172,Detail_1543,403.4287935
Theme_8,Topic_29,SubTopic_172,Detail_1544,2980.957987
Theme_8,Topic_29,SubTopic_172,Detail_1545,403.4287935
Theme_8,Topic_29,SubTopic_172,Detail_1546,2980.957987
Theme_8,Topic_29,SubTopic_172,Detail_1547,8103.083928
Theme_8,Topic_29,SubTopic_172,Detail_1548,54.59815003
Theme_8,Topic_29,SubTopic_173,Detail_1549,2.718281828
Theme_8,Topic_29,SubTopic_173,Detail_1550,403.4287935
Theme_8,Topic_29,SubTopic_173,Detail_1551,7.389056099
Theme_8,Topic_29,SubTopic_173,Detail_1552,20.08553692
Theme_8,Topic_29,SubTopic_173,Detail_1553,54.59815003
Theme_8,Topic_29,SubTopic_173,Detail_1554,7.389056099
Theme_8,Topic_29,SubTopic_173,Detail_1555,1096.633158
Theme_8,Topic_29,SubTopic_173,Detail_1556,403.4287935
Theme_8,Topic_29,SubTopic_173,Detail_1557,20.08553692
Theme_8,Topic_29,SubTopic_174,Detail_1558,2980.957987
Theme_8,Topic_29,SubTopic_174,Detail_1559,8103.083928
Theme_8,Topic_29,SubTopic_174,Detail_1560,148.4131591
Theme_8,Topic_29,SubTopic_174,Detail_1561,7.389056099
Theme_8,Topic_29,SubTopic_174,Detail_1562,7.389056099
Theme_8,Topic_29,SubTopic_174,Detail_1563,8103.083928
Theme_8,Topic_29,SubTopic_174,Detail_1564,8103.083928
Theme_8,Topic_29,SubTopic_174,Detail_1565,2.718281828
Theme_8,Topic_29,SubTopic_174,Detail_1566,403.4287935
Theme_8,Topic_30,SubTopic_175,Detail_1567,54.59815003
Theme_8,Topic_30,SubTopic_175,Detail_1568,54.59815003
Theme_8,Topic_30,SubTopic_175,Detail_1569,20.08553692
Theme_8,Topic_30,SubTopic_175,Detail_1570,2980.957987
Theme_8,Topic_30,SubTopic_175,Detail_1571,54.59815003
Theme_8,Topic_30,SubTopic_175,Detail_1572,8103.083928
Theme_8,Topic_30,SubTopic_175,Detail_1573,54.59815003
Theme_8,Topic_30,SubTopic_175,Detail_1574,2980.957987
Theme_8,Topic_30,SubTopic_175,Detail_1575,22026.46579
Theme_8,Topic_30,SubTopic_176,Detail_1576,8103.083928
Theme_8,Topic_30,SubTopic_176,Detail_1577,8103.083928
Theme_8,Topic_30,SubTopic_176,Detail_1578,22026.46579
Theme_8,Topic_30,SubTopic_176,Detail_1579,1096.633158
Theme_8,Topic_30,SubTopic_176,Detail_1580,7.389056099
Theme_8,Topic_30,SubTopic_176,Detail_1581,20.08553692
Theme_8,Topic_30,SubTopic_176,Detail_1582,2.718281828
Theme_8,Topic_30,SubTopic_176,Detail_1583,1
Theme_8,Topic_30,SubTopic_176,Detail_1584,8103.083928
Theme_8,Topic_30,SubTopic_177,Detail_1585,1096.633158
Theme_8,Topic_30,SubTopic_177,Detail_1586,20.08553692
Theme_8,Topic_30,SubTopic_177,Detail_1587,22026.46579
Theme_8,Topic_30,SubTopic_177,Detail_1588,22026.46579
Theme_8,Topic_30,SubTopic_177,Detail_1589,1096.633158
Theme_8,Topic_30,SubTopic_177,Detail_1590,2980.957987
Theme_8,Topic_30,SubTopic_177,Detail_1591,1096.633158
Theme_8,Topic_30,SubTopic_177,Detail_1592,22026.46579
Theme_8,Topic_30,SubTopic_177,Detail_1593,54.59815003
Theme_8,Topic_30,SubTopic_178,Detail_1594,54.59815003
Theme_8,Topic_30,SubTopic_178,Detail_1595,54.59815003
Theme_8,Topic_30,SubTopic_178,Detail_1596,1
Theme_8,Topic_30,SubTopic_178,Detail_1597,7.389056099
Theme_8,Topic_30,SubTopic_178,Detail_1598,20.08553692
Theme_8,Topic_30,SubTopic_178,Detail_1599,2.718281828
Theme_8,Topic_30,SubTopic_178,Detail_1600,54.59815003
Theme_8,Topic_30,SubTopic_178,Detail_1601,148.4131591
Theme_8,Topic_30,SubTopic_178,Detail_1602,54.59815003
Theme_8,Topic_30,SubTopic_179,Detail_1603,20.08553692
Theme_8,Topic_30,SubTopic_179,Detail_1604,1
Theme_8,Topic_30,SubTopic_179,Detail_1605,2980.957987
Theme_8,Topic_30,SubTopic_179,Detail_1606,54.59815003
Theme_8,Topic_30,SubTopic_179,Detail_1607,2980.957987
Theme_8,Topic_30,SubTopic_179,Detail_1608,22026.46579
Theme_8,Topic_30,SubTopic_179,Detail_1609,2980.957987
Theme_8,Topic_30,SubTopic_179,Detail_1610,20.08553692
Theme_8,Topic_30,SubTopic_179,Detail_1611,1096.633158
Theme_8,Topic_30,SubTopic_180,Detail_1612,20.08553692
Theme_8,Topic_30,SubTopic_180,Detail_1613,54.59815003
Theme_8,Topic_30,SubTopic_180,Detail_1614,2980.957987
Theme_8,Topic_30,SubTopic_180,Detail_1615,7.389056099
Theme_8,Topic_30,SubTopic_180,Detail_1616,2980.957987
Theme_8,Topic_30,SubTopic_180,Detail_1617,1096.633158
Theme_8,Topic_30,SubTopic_180,Detail_1618,148.4131591
Theme_8,Topic_30,SubTopic_180,Detail_1619,1
Theme_8,Topic_30,SubTopic_180,Detail_1620,2980.957987
Theme_8,Topic_31,SubTopic_181,Detail_1621,54.59815003
Theme_8,Topic_31,SubTopic_181,Detail_1622,54.59815003
Theme_8,Topic_31,SubTopic_181,Detail_1623,22026.46579
Theme_8,Topic_31,SubTopic_181,Detail_1624,1096.633158
Theme_8,Topic_31,SubTopic_181,Detail_1625,2980.957987
Theme_8,Topic_31,SubTopic_181,Detail_1626,2.718281828
Theme_8,Topic_31,SubTopic_181,Detail_1627,22026.46579
Theme_8,Topic_31,SubTopic_181,Detail_1628,20.08553692
Theme_8,Topic_31,SubTopic_181,Detail_1629,7.389056099
Theme_8,Topic_31,SubTopic_182,Detail_1630,1096.633158
Theme_8,Topic_31,SubTopic_182,Detail_1631,403.4287935
Theme_8,Topic_31,SubTopic_182,Detail_1632,1096.633158
Theme_8,Topic_31,SubTopic_182,Detail_1633,2.718281828
Theme_8,Topic_31,SubTopic_182,Detail_1634,403.4287935
Theme_8,Topic_31,SubTopic_182,Detail_1635,403.4287935
Theme_8,Topic_31,SubTopic_182,Detail_1636,20.08553692
Theme_8,Topic_31,SubTopic_182,Detail_1637,22026.46579
Theme_8,Topic_31,SubTopic_182,Detail_1638,2980.957987
Theme_8,Topic_31,SubTopic_183,Detail_1639,22026.46579
Theme_8,Topic_31,SubTopic_183,Detail_1640,148.4131591
Theme_8,Topic_31,SubTopic_183,Detail_1641,7.389056099
Theme_8,Topic_31,SubTopic_183,Detail_1642,1096.633158
Theme_8,Topic_31,SubTopic_183,Detail_1643,2980.957987
Theme_8,Topic_31,SubTopic_183,Detail_1644,2980.957987
Theme_8,Topic_31,SubTopic_183,Detail_1645,22026.46579
Theme_8,Topic_31,SubTopic_183,Detail_1646,148.4131591
Theme_8,Topic_31,SubTopic_183,Detail_1647,20.08553692
Theme_8,Topic_31,SubTopic_184,Detail_1648,22026.46579
Theme_8,Topic_31,SubTopic_184,Detail_1649,22026.46579
Theme_8,Topic_31,SubTopic_184,Detail_1650,20.08553692
Theme_8,Topic_31,SubTopic_184,Detail_1651,1096.633158
Theme_8,Topic_31,SubTopic_184,Detail_1652,7.389056099
Theme_8,Topic_31,SubTopic_184,Detail_1653,20.08553692
Theme_8,Topic_31,SubTopic_184,Detail_1654,2980.957987
Theme_8,Topic_31,SubTopic_184,Detail_1655,148.4131591
Theme_8,Topic_31,SubTopic_184,Detail_1656,1096.633158
Theme_8,Topic_31,SubTopic_185,Detail_1657,2980.957987
Theme_8,Topic_31,SubTopic_185,Detail_1658,1
Theme_8,Topic_31,SubTopic_185,Detail_1659,2980.957987
Theme_8,Topic_31,SubTopic_185,Detail_1660,22026.46579
Theme_8,Topic_31,SubTopic_185,Detail_1661,1
Theme_8,Topic_31,SubTopic_185,Detail_1662,403.4287935
Theme_8,Topic_31,SubTopic_185,Detail_1663,403.4287935
Theme_8,Topic_31,SubTopic_185,Detail_1664,8103.083928
Theme_8,Topic_31,SubTopic_185,Detail_1665,8103.083928
Theme_8,Topic_31,SubTopic_186,Detail_1666,7.389056099
Theme_8,Topic_31,SubTopic_186,Detail_1667,20.08553692
Theme_8,Topic_31,SubTopic_186,Detail_1668,2980.957987
Theme_8,Topic_31,SubTopic_186,Detail_1669,2.718281828
Theme_8,Topic_31,SubTopic_186,Detail_1670,148.4131591
Theme_8,Topic_31,SubTopic_186,Detail_1671,20.08553692
Theme_8,Topic_31,SubTopic_186,Detail_1672,1
Theme_8,Topic_31,SubTopic_186,Detail_1673,403.4287935
Theme_8,Topic_31,SubTopic_186,Detail_1674,403.4287935
Theme_8,Topic_32,SubTopic_187,Detail_1675,1096.633158
Theme_8,Topic_32,SubTopic_187,Detail_1676,54.59815003
Theme_8,Topic_32,SubTopic_187,Detail_1677,148.4131591
Theme_8,Topic_32,SubTopic_187,Detail_1678,7.389056099
Theme_8,Topic_32,SubTopic_187,Detail_1679,2.718281828
Theme_8,Topic_32,SubTopic_187,Detail_1680,2980.957987
Theme_8,Topic_32,SubTopic_187,Detail_1681,20.08553692
Theme_8,Topic_32,SubTopic_187,Detail_1682,7.389056099
Theme_8,Topic_32,SubTopic_187,Detail_1683,7.389056099
Theme_8,Topic_32,SubTopic_188,Detail_1684,54.59815003
Theme_8,Topic_32,SubTopic_188,Detail_1685,7.389056099
Theme_8,Topic_32,SubTopic_188,Detail_1686,22026.46579
Theme_8,Topic_32,SubTopic_188,Detail_1687,2.718281828
Theme_8,Topic_32,SubTopic_188,Detail_1688,403.4287935
Theme_8,Topic_32,SubTopic_188,Detail_1689,2.718281828
Theme_8,Topic_32,SubTopic_188,Detail_1690,1096.633158
Theme_8,Topic_32,SubTopic_188,Detail_1691,54.59815003
Theme_8,Topic_32,SubTopic_188,Detail_1692,1096.633158
Theme_8,Topic_32,SubTopic_189,Detail_1693,8103.083928
Theme_8,Topic_32,SubTopic_189,Detail_1694,22026.46579
Theme_8,Topic_32,SubTopic_189,Detail_1695,2980.957987
Theme_8,Topic_32,SubTopic_189,Detail_1696,7.389056099
Theme_8,Topic_32,SubTopic_189,Detail_1697,20.08553692
Theme_8,Topic_32,SubTopic_189,Detail_1698,2.718281828
Theme_8,Topic_32,SubTopic_189,Detail_1699,8103.083928
Theme_8,Topic_32,SubTopic_189,Detail_1700,20.08553692
Theme_8,Topic_32,SubTopic_189,Detail_1701,2.718281828
Theme_8,Topic_32,SubTopic_190,Detail_1702,7.389056099
Theme_8,Topic_32,SubTopic_190,Detail_1703,148.4131591
Theme_8,Topic_32,SubTopic_190,Detail_1704,54.59815003
Theme_8,Topic_32,SubTopic_190,Detail_1705,22026.46579
Theme_8,Topic_32,SubTopic_190,Detail_1706,7.389056099
Theme_8,Topic_32,SubTopic_190,Detail_1707,2980.957987
Theme_8,Topic_32,SubTopic_190,Detail_1708,20.08553692
Theme_8,Topic_32,SubTopic_190,Detail_1709,1
Theme_8,Topic_32,SubTopic_190,Detail_1710,7.389056099
Theme_8,Topic_32,SubTopic_191,Detail_1711,1096.633158
Theme_8,Topic_32,SubTopic_191,Detail_1712,1
Theme_8,Topic_32,SubTopic_191,Detail_1713,1096.633158
Theme_8,Topic_32,SubTopic_191,Detail_1714,22026.46579
Theme_8,Topic_32,SubTopic_191,Detail_1715,1
Theme_8,Topic_32,SubTopic_191,Detail_1716,2.718281828
Theme_8,Topic_32,SubTopic_191,Detail_1717,148.4131591
Theme_8,Topic_32,SubTopic_191,Detail_1718,2.718281828
Theme_8,Topic_32,SubTopic_191,Detail_1719,54.59815003
Theme_8,Topic_32,SubTopic_192,Detail_1720,2.718281828
Theme_8,Topic_32,SubTopic_192,Detail_1721,2.718281828
Theme_8,Topic_32,SubTopic_192,Detail_1722,403.4287935
Theme_8,Topic_32,SubTopic_192,Detail_1723,2980.957987
Theme_8,Topic_32,SubTopic_192,Detail_1724,1
Theme_8,Topic_32,SubTopic_192,Detail_1725,1096.633158
Theme_8,Topic_32,SubTopic_192,Detail_1726,148.4131591
Theme_8,Topic_32,SubTopic_192,Detail_1727,148.4131591
Theme_8,Topic_32,SubTopic_192,Detail_1728,8103.083928
Theme_9,Topic_33,SubTopic_193,Detail_1729,2.718281828
Theme_9,Topic_33,SubTopic_193,Detail_1730,8103.083928
Theme_9,Topic_33,SubTopic_193,Detail_1731,8103.083928
Theme_9,Topic_33,SubTopic_193,Detail_1732,22026.46579
Theme_9,Topic_33,SubTopic_193,Detail_1733,54.59815003
Theme_9,Topic_33,SubTopic_193,Detail_1734,1
Theme_9,Topic_33,SubTopic_193,Detail_1735,20.08553692
Theme_9,Topic_33,SubTopic_193,Detail_1736,20.08553692
Theme_9,Topic_33,SubTopic_193,Detail_1737,403.4287935
Theme_9,Topic_33,SubTopic_194,Detail_1738,2.718281828
Theme_9,Topic_33,SubTopic_194,Detail_1739,148.4131591
Theme_9,Topic_33,SubTopic_194,Detail_1740,2.718281828
Theme_9,Topic_33,SubTopic_194,Detail_1741,7.389056099
